Symbol,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1203,0,0,0,0,4.364325956,0,0,0,0.718400235,8.613114147,1.405819997,24.77354101,19.05739582
1205,0,0,0,0,0,0,14.02285292,0,12.12389514,17.30859031,17.0676418,15.27737382,2.765446728
1206,0,0,0,0,0,0,0,0,0,15.41964863,0.689493959,7.072953277,7.720433338
1207,0,0,0,0,0,0,0,0.692907443,0,16.00113402,9.879535193,6.393760053,3.568743132
1208,4.2517284,1.430497419,0,12.26534418,7.842191935,16.35898922,15.01570324,10.02095856,5.008758929,46.66824909,69.2771008,91.17982013,16.09003443
1209,0,0,0,0,0,0,0,0,0,0,1.427757455,0,2.116195662
1210,0,0.706598462,1.418976295,6.34930796,7.048627009,2.122475326,4.236968755,1.405485039,2.829214878,4.230101005,1.398831417,1.418566698,2.862066485
1211,0,0,0,0,0,0,0.71971377,6.376853363,13.62969711,0.674844477,3.462297179,2.587764311,6.354678547
1212,0,0,0,0,0,0,0,0,2.100502507,14.67940648,16.17878621,21.99629949,1.417448469
1213,0,0,0,0,0,0,0,1.428777989,0,0,1.467768048,7.785729321,1.397184895
1215,0,0,0,0,0,0,0,1.428702338,0,3.511311783,0,0,5.002675727
1216,0,2.868827503,2.15749106,1.444658842,0,0.715364692,3.609430081,1.427442899,4.295632118,4.206348767,9.305151273,15.04772551,9.353528725
1217,5.706462891,0,5.71310272,0,2.150913527,35.29624436,16.38376234,12.92414224,62.03179375,16.75762785,12.24442342,10.72534088,7.099368418
1218,0,12.20584538,2.161980522,0,0,0,0,0,0,0,0,0,0
1219,0,0,0,0,0,0,0,3.59132356,0,0,0,0,0
1222,0,0,0,0,0,0,0,0,2.908455472,10.06378051,2.131890579,4.999009416,9.979385159
1223,0,0,0,0,0,0,0,0,0,0,0,6.397110387,4.269190856
1225,0,0,0,0,0,0,0.711264213,0,0.713231947,0,7.14491777,6.380709708,6.327349343
1226,0,0,0,0,0,0,0,0,0.715274053,4.956368184,7.097353461,7.131721151,7.860564025
1229,0,0,0,0,0,0,0,0,0,0.712251096,0,2.87139974,0.715494375
1230,0,0,0,0,0,0,0,0.72021604,2.862844402,2.120374729,11.42775013,14.82488177,4.97899911
1231,0,0,0,0,0,0,0,0,0,0,0,0,2.852101996
1234,0,0,0,0,0,0,0,0,1.402178288,3.507275461,8.504795151,7.831731191,10.67250503
1238,0,0,0,0,0,0.711651829,4.996341026,7.849877476,2.885190625,7.100225326,2.112123221,0,4.305662095
1255,0,0,0,0,0,0,0.673844262,1.445892836,5.687636743,2.137974253,10.06194383,14.93386359,1.42330408
1256,0,0,0,0,0,0,0,1.431414239,0,0.731615684,1.446290307,3.549673042,5.035908182
1258,0,0,0,0,0,0,0,0,0,0,0,6.497132052,5.038412679
1259,0,0,0,0,0,0.726242358,24.61879499,6.405975103,3.656158494,2.855050481,0,7.245048977,34.15338184
1260,0,0,0,0,0,0,0,0,0,0,0,0,1.403304444
1266,0,0,0,0,0,0,0,0,0,2.099592356,5.051171902,38.61887918,27.49548606
1268,0,0,0,0,0,0,0,0,0,6.256978335,7.077706839,2.806344029,1.41132145
1269,0,0,0,0,0,1.421773283,3.377486005,5.731502381,7.884425126,4.311980178,2.863556444,7.901050894,2.815877836
1270,0,0,0,0,0,0,0,0,0,3.598022667,4.993372602,5.698298061,5.666539384
1278,0,0,0,0,0,0,1.434282198,1.415035878,17.18203145,9.279929735,4.266429275,5.619050646,3.62596329
1283,0,0,0,0,0,0,0,0,0,1.441036943,2.859820109,9.277988638,18.5424597
1287,0,0,0,0,0,0,0,0,0,0,0,1.422207746,0.706025405
1288,0,0,1.446636448,13.00458998,26.41621432,30.80256303,14.27555793,10.56937907,2.10317663,2.836866445,4.257231207,8.509679818,15.62616338
1289,3.526477292,0.700924287,2.851922583,5.008174941,3.616668021,0,1.459760483,0,0,2.894640388,6.315191289,9.161250101,2.117149006
1296,0,0,0.710821309,24.86666135,9.975447873,1.434474656,10.70221267,6.441159662,55.44241899,16.48963221,22.13882254,3.584216365,0.709606063
1298,0,0,0,0,0,0,0,0,0,0.715825097,3.566833072,2.076416614,3.597505335
1300,0,0,0,0,0,0,0,0.701691129,0,0,5.768895975,24.30349213,10.79312796
1301,0,0,0,0,0,0,0,0,0,3.627813349,0.730280991,4.415689094,3.645515461
1308,0,0,0,0,0,0,0,0.744328202,0.742279146,5.843272384,38.46759705,18.94392295,13.15485267
1309,0,0,0,0,0,0,0.726513702,0,16.4994538,15.64490628,8.665091422,22.96070506,33.50789625
1311,0,0,0,0,0,0,0,0.723306814,0,2.819709406,7.18407102,0,5.640434845
1313,0,0,0,0,0,0.707791768,2.124864496,0.70746888,3.526956885,0,3.530379268,2.121150374,2.139942445
1314,0,0,0,0,0.712164976,0,0,5.690337225,1.414768784,7.135680831,19.13320703,5.655826005,2.134061601
1316,0,0,0,0,0,0,0,0,0,0,1.423766858,0,0
1318,0,0,0,0,0,3.570140956,0,3.504490073,0,10.63813491,6.392661213,4.259815846,3.546490695
1319,0,0,0,0,0,0,0,0,0.717547347,0,4.963961979,14.12835422,0
1322,0,0,0,0,0,0,0.702722657,4.884834323,0.700194036,53.97394164,100.5288917,282.2589783,384.7735251
1323,0,0,0,0,0,0,0,0,0,2.86034182,42.49017651,105.3340323,255.7832536
1332,0,0,0,0,3.566790113,4.277279434,2.853330811,5.035274207,1.4315877,14.26959109,6.416095109,5.696519702,7.163471981
1333,0,0,0,0,0,0,0,2.857441093,5.678928644,12.10312209,7.175011138,1.45071422,0
1336,0,0,0,0,0,0,0,0.72924635,0,13.79678947,39.90716259,27.16225657,12.64231854
1339,0,0,0,0,0,0,0,0,1.406505947,194.1229787,126.2163473,66.12080742,31.81088756
1366,0,0,0,0,0,0,0,3.508045993,0,1.365479278,0,9.802460309,11.39239135
1368,0,0,0,0,0,0,0,0,0,4.280588488,4.984358534,14.39288328,17.12769446
1696,0,0,0,0.699975991,0,29.97106885,2.841874857,4.285518233,3.613816923,4.987815397,3.633203365,5.804488708,7.80023402
1872,0,0,0,0,0,0,0,0,0,0,0,0,1.454374471
1965,0,0,0,0,0,0,0,0,0.72503494,0,2.138384776,8.626919102,19.30909588
1979,0,0,0,0,0,0,1.446901324,5.705428724,2.146187572,2.128775643,2.143581341,2.187340137,0
2001,21.64131246,18.00356143,24.55153632,18.74035325,15.10373209,19.56359229,27.52304113,32.38417334,55.75455929,57.8728505,50.38616646,65.61126778,94.43402652
2002,0,0,0,0,0,0,0,0,0.713897514,0,0,0,0
2003,4.91155126,41.34899126,31.90697506,32.51358342,59.53812684,42.08023425,49.88730957,82.85160487,90.57179728,104.7919891,106.6320244,89.30299362,106.9719282
2006,0,0,0,0,0,0,0,0,0,0.744342466,0,0,0
2007,0,0.736060473,0,3.56687821,3.582636587,1.452570751,4.337057204,20.82348054,11.21608429,9.30980822,20.18036957,16.25784568,9.383739247
2008,2.110921284,10.55166592,27.46433336,80.01546886,176.0029121,243.1328426,323.1216705,592.6736446,653.7296296,987.5182814,632.515805,483.1122958,240.8907429
2009,0,0,10.46645103,73.19904234,82.74495564,86.98079149,103.7297536,114.7262021,77.87796053,74.45526341,55.21840663,34.49709647,25.57975107
2010,0,0,0,0,0.733707842,3.575351195,7.10596263,10.73042052,11.30313642,9.267195314,10.00529823,15.05970897,10.69742458
2011,11.45339521,21.33783858,53.43576077,22.76383589,32.17650546,30.03636964,22.31952482,9.346002972,12.11392732,1.430437761,95.93481301,120.5587748,80.50423124
2012,10.67290693,0.702015633,0,12.19932497,0.716850748,6.332864602,0,0,20.55474059,3.599670813,0,2.128519292,11.36599506
2014,14.22153962,13.44679822,16.33395123,23.44645853,18.62584462,22.13066324,7.154447954,17.38640063,17.24197032,15.90489338,16.70751383,23.79889987,14.46447806
2017,2.196012507,2.94764857,41.42579485,62.32853481,26.7481177,13.01716712,20.92638841,33.97362146,26.83511242,36.84282292,22.95237173,21.36779692,41.53243059
2019,0,0,0,0,0,0.706285625,0,0,0,0,0,0,0
2020,3.583896158,6.423315269,2.137270741,2.132538042,14.97448077,25.88300755,29.81308662,26.13731156,37.66322799,15.18134578,6.440979137,4.209319315,1.96819186
2022,0.712639565,1.41609766,0,2.84417656,7.92795182,9.363992521,28.53705929,6.587644285,4.397840545,16.8091858,14.66913471,1.460843346,4.416810617
2023,2.19437709,3.657947403,0,4.378396226,2.811604599,2.098114799,3.487659833,4.870740626,4.178570545,6.954510961,5.476844663,3.473522851,4.138116671
2024,0,0,0,0,2.071142292,2.772505822,4.802895156,4.85848105,27.54006593,14.46457443,0,0.695107256,2.012368299
2025,51.65631101,44.54952649,25.88679327,17.75621035,25.53314862,18.38266634,12.71257025,19.87188292,25.64842699,35.59401258,42.61074459,49.18794199,45.35258853
2026,2.153379371,0.711043685,4.258334184,7.154001024,21.18300367,7.059761865,11.56445584,2.869008533,13.7673739,13.82491992,3.646259304,15.6512364,17.1271386
2028,13.76514837,7.203775291,6.275308601,6.775150621,8.270825348,12.62558563,9.13359149,14.79424624,13.3716861,14.07942147,8.465848832,3.510471581,2.142711651
2029,1.42330182,4.229461926,5.57583844,3.539464688,1.437829648,2.787205777,6.277867213,3.532909729,8.485702387,24.62706408,20.08809035,41.53477326,40.11407268
2030,0,0,0,0,0,0,0.716713008,0.718327975,5.77846652,2.892438484,15.58624514,46.84144869,32.68996672
2031,0,0,0,0,0,5.754510469,24.21591065,16.36243123,28.01916011,13.90119329,37.79563628,11.29388774,14.29180551
2032,27.12412449,17.12333163,21.28538052,40.56915498,28.84237504,26.13457727,16.14227755,21.67452564,28.6128993,34.86626136,74.36377615,64.19253392,52.17417466
2035,0,0,2.820146826,10.67543464,58.00605127,69.8434717,96.83081451,213.8871476,487.0362758,893.2970232,1198.814716,796.3145617,463.9019451
2036,0,0,0,0,0,0,0,0,0,0,0,0,8.562786879
2037,0,0,0,0,0,0,0,0,0,0,0,5.676929332,0
2038,2.803695154,2.799844675,2.755289485,4.277038616,0,1.44608871,0.723073624,1.430970862,1.421570006,1.456393525,3.56823096,0,0
2039,0,0,0,0,0,0,0,10.62966613,0,3.584929201,1.431055037,0,2.14299927
2040,0,0,0,0,2.121082727,0,0,0,0,0,0,0,3.613288299
2041,0,0,1.431843638,1.415556286,2.140016277,0,2.130787239,2.142297819,6.337974313,4.242349317,0,12.27127912,4.189257962
2042,0,0,0,0,0,0,0,0,0.710733354,2.824463173,0,0,0
2043,4.974222952,0,12.11445241,15.6449663,18.54586303,38.45744199,21.50878043,27.93648826,19.86313928,17.20353115,19.88627746,26.70948402,32.33373362
2045,15.49014677,9.951517567,38.67501604,21.41901301,31.30565346,9.192071197,12.86517316,13.73483383,10.01066301,28.76130275,22.91384841,49.03412565,15.71635052
2046,0,0,0,0,0,0,0,0,0,0,0,0,0.69092979
2048,0,0,0,0,0,0,0,3.545881414,0,0,0,0,0
2049,0,0,0,0,0,0,0,0,0,0,2.104815642,2.815498692,0.687934166
2050,0,0,4.252472297,6.344816738,9.97580857,23.22378895,50.2160587,109.7721372,138.0925907,126.6813057,130.6625964,97.85824817,37.27358523
2051,0.710493842,2.821388279,0,12.60891497,19.77913559,5.785001627,7.967549223,5.670243406,3.618858075,17.2731955,12.9288477,9.425333735,5.812567652
2052,171.7730618,133.658881,110.6642169,82.27680174,65.30997922,6.367935354,0,0,1.449290718,4.978991958,7.789480361,0,0
2053,0,0,0,0,0,0,0.701690179,0,0,0,0,0,0
2054,0,0,0,0,0,1.409204285,0,8.385168741,4.219202012,7.824934828,10.6749905,7.798165617,6.930719891
2055,8.44151692,16.1688801,23.55027352,50.67170466,51.18496155,32.27207049,20.41047257,22.97416098,13.32712069,9.873773421,8.524763201,9.796446611,2.776863863
2056,32.68878265,17.93960179,65.81329395,46.49484478,59.2803729,90.60989798,150.8279014,120.5327314,218.0527944,186.1537903,261.8214814,285.7859064,194.3483693
2057,0,0,0,0,0,0,0,0,2.179929152,9.450029533,58.4322461,29.36172016,21.53735426
2058,4.931906584,7.103229194,0,3.580675872,2.871161763,0,0,0,0,0,0,0,0
2060,3.576076176,6.446978024,3.552965733,5.718867221,2.871105066,17.71257672,13.55688671,32.00694001,51.45616204,45.50721129,76.69137613,47.09875784,52.79856635
2061,0,0,0,0,0,0,4.163664315,4.903223826,0,6.380119582,0,0,0
2062,0.685091818,4.992947088,10.70638549,17.14066143,19.4794257,14.04365449,14.18751873,18.31328058,23.32609587,18.13649939,19.11935685,23.49259374,24.73617271
2063,0,0,10.26718121,8.702791878,11.58907374,7.341101524,2.219591776,10.20749763,19.02183429,34.89993092,39.2514625,59.78213499,49.01692857
2064,0,0,0,0,0,0,0,2.087407493,4.943960551,10.59767848,9.826554169,7.777380288,4.953799572
2065,0,0,0,0,2.840787462,0.705142567,2.805118733,0.702774296,0.695406374,2.105375535,1.363428297,0,1.431566317
2066,2.791277553,10.67522941,4.278381403,7.085280507,24.98631901,7.935504372,10.00498345,15.73634783,20.0079862,5.792027617,16.32845033,11.19598795,9.259147498
2067,0,1.430285552,5.754235314,0.719234614,5.71368971,0,10.69606137,5.080368644,5.755319351,7.843056321,7.195782296,6.46110315,10.14282872
2068,7.044617874,0,6.384823135,0.723905987,0,3.588488065,6.266609565,8.429653229,7.716737,10.60486173,18.43699312,9.136746809,7.756863337
2069,0,1.454447745,4.27510046,3.58602656,17.77156538,2.836232083,1.428418226,0,7.130621093,1.402746688,1.40408928,0.724676928,2.163043033
2070,1.418190064,7.140041994,9.999182759,2.124618841,0.703612712,1.401549465,0,0,0,0,0,0,0
2073,41.8747585,37.16076352,43.70029342,64.37424956,114.7747647,105.5092248,18.01240234,9.319338733,69.53392934,76.47302437,77.92751254,131.5216234,107.3771567
2076,9.655303922,8.991713131,10.48553003,16.35762158,41.57377209,9.328522033,5.051706626,2.11346947,7.936938466,0,0,0,0
2078,16.46561559,10.71862643,8.888743944,1.4082597,9.816171975,4.888407719,9.209416833,2.808258622,8.636212501,5.017689796,16.33572304,8.558379103,13.11576063
2079,18.92378005,10.5948365,11.38962861,35.62873714,20.01256984,24.50566041,5.536891204,2.738449904,14.53904813,16.03739078,16.05247577,12.89672678,7.893107123
2080,22.99110589,26.62136941,29.99362704,51.09979074,46.75247975,44.43453914,33.06626496,30.04285713,32.20476412,25.67091601,37.96370516,47.79374444,14.08400213
2081,0,70.02725775,97.80884975,149.3511142,233.1864737,145.3143089,81.02497108,66.66678457,79.78077108,273.2333305,147.2103058,169.1695674,106.1417495
2083,9.96978961,5.653723427,14.89560872,0,2.858495358,7.720719005,6.438285938,4.890872777,13.56253803,10.70680129,4.22564904,9.966262641,6.820043353
2084,0,0,0,0.668374122,0,0,3.373759406,1.967974015,26.75794005,4.971122728,8.500524935,18.19048396,18.41856911
2085,4.185009001,4.891748484,4.966847109,4.207252036,7.837440979,6.455563607,10.60489806,7.775995891,12.11213755,12.51529146,20.69154499,17.77218684,19.88230234
2086,21.35672052,2.845984698,15.59451361,6.380329822,9.069188899,5.564167418,17.04862191,8.590626636,12.72183028,2.823210778,9.854097264,2.156937194,1.42482868
2087,0,0,4.279575739,2.83293703,2.822736923,22.70348141,17.86768435,19.93718356,7.786483569,19.34220717,12.26062294,19.99725542,6.506383334
2088,0,0,0,0,0.720857773,10.70634643,15.02518079,15.09975216,25.78110136,30.46955826,63.94002486,25.17356889,17.38756751
2089,0,0,0,0,0,0,0,0,8.689151693,0,0,0,0
2090,2.176122079,2.160535864,13.7244124,2.901113636,2.169157408,7.989565189,4.371100809,0.72621499,10.15650214,25.22270663,7.186039112,12.26026589,13.59733883
2092,0,0,0.7355889,24.59082847,36.6592086,27.33282984,27.29328045,26.47191409,49.57307292,100.9090832,164.9871116,128.1395562,132.7605768
2093,0,0,0,0,0,0.719356151,14.21681454,4.08319477,0,7.556359819,3.509482254,7.753034601,5.584435231
2094,2.046587912,1.36726879,4.919708181,3.616998616,1.388628628,0.703995813,3.503921415,4.978515312,4.304898067,2.161298967,2.173474671,0,0
2096,0,1.413446702,5.699640847,0,0.714431718,2.906352106,0,0,1.445539498,0,0,1.404109072,1.43857957
2097,4.264147412,45.44543105,78.29708303,71.7089144,47.04065177,41.09365627,64.24429489,30.10493144,32.35689617,39.4519168,48.80231101,111.452393,91.47231675
2098,31.26265616,28.92235947,56.51190323,85.14060448,101.9179587,84.01232577,122.7986223,50.88462314,11.95700823,30.37899354,43.79491311,38.80665874,29.53480929
2099,7.220177926,2.898842165,6.497581365,7.21585895,0.718992395,3.591448631,1.444524234,7.185959136,5.749758311,5.03237456,5.679819378,2.153161694,3.495813969
2100,0,0,0,0,0,1.372652737,2.076550794,16.50397417,32.01239631,20.06437702,22.29488202,0,0
2101,2.845355513,5.781434584,1.415810825,2.827128678,6.435071356,4.986236747,7.246562987,4.355620557,31.45095773,34.49551759,31.68940314,41.72480133,36.85810217
2103,0,4.367202329,5.719046802,10.04554599,1.438842186,0.711870647,2.860806731,11.72736909,0,11.64239215,11.73357064,7.300953441,1.480314869
2104,8.045853753,2.938250347,2.90207233,1.456429347,8.040130835,36.84845306,29.98931939,55.50994689,19.00077095,48.98990732,18.80134758,17.70719096,9.222476648
2105,0,0,0,0,0,0,4.255898752,12.81683376,11.26188031,9.130250482,4.221776876,4.197873641,6.329515294
2106,24.83843848,25.38999397,14.99772872,17.10376008,78.88943468,34.19210691,11.41599859,7.216318716,22.92511371,25.90357891,36.50396673,33.61876172,47.08172109
2107,0,5.664561843,0,8.033647345,4.115205641,5.45001099,3.378930693,5.409461184,2.755671092,2.740303311,2.691519819,0.681082833,1.373232697
2108,2.78422526,3.451184664,0,0,0,2.068948263,2.098044516,1.37329008,9.671953229,0.687175641,2.722181825,3.432777279,15.63454588
2109,0,2.073069176,0.696216071,2.00559419,2.793599272,2.74850113,0,0,0,0,0,0,0
2110,18.58269389,15.57917341,12.70932219,16.41578968,10.03714019,16.42113248,1.445216648,15.11744127,19.37850241,50.30645165,31.82612329,17.16730361,55.92226259
2111,17.71843155,12.13241518,19.84352988,27.90192418,24.22845018,32.4755152,24.99581963,35.04180584,38.26863503,27.02220303,61.85432082,45.51880107,59.61322332
2112,0,7.279731584,7.915547064,31.66474542,2.125078428,5.038276491,0,1.442481078,5.790899755,0,16.80428949,2.913868006,7.950798053
2114,0,7.899201555,2.911271116,1.45261978,1.431205374,0,6.444577192,8.013127311,5.137377104,7.955300878,7.243808617,3.639437188,5.056560128
2115,33.10141179,18.90154493,22.60976046,48.16520319,28.3813362,16.13203393,5.902815276,15.35761659,11.72437194,49.73920837,48.63029758,31.28837137,25.15083165
2116,8.591403612,18.58569652,14.26473975,29.37349139,16.20586689,18.35043028,8.482293026,9.15672432,10.40082231,15.3715765,19.14013192,8.460859103,9.138291715
2117,0,0,0.696401445,14.46313602,2.76097205,7.609947585,2.826536888,0.702072434,2.115872864,2.088484417,3.546104619,4.872926068,1.378795856
2118,0,14.05750434,5.677473244,8.251662749,0,11.27103012,7.125769514,3.550212738,0.705647108,0,0.711237301,0,0
2119,10.97520643,1.384336183,8.026134263,10.29741658,2.192662759,4.356755189,5.078426164,19.03856646,1.445966376,0,8.076288119,0,2.223716587
2121,73.0026081,47.31212476,64.40686722,14.58198222,62.15846249,65.2899367,55.24950137,63.57388569,53.38540275,39.84238389,63.00338347,48.21548674,55.16152891
2122,0,1.425897426,1.404379625,0,2.118543383,0.717436321,0,0,0,0,0,0,0
2124,0,0,0,0,0,0,0.709206236,2.835095718,2.865719957,0.728969638,1.437954975,0,0
2125,0,0,0.715984693,0,0,0,0,0,0,12.2144469,0,0,2.17022068
2126,29.99740166,31.47383814,15.69577,21.19308269,37.45978187,22.68831765,36.23520298,40.44104659,29.24951498,74.28301908,80.9924918,69.4433491,46.72703719
2127,0,0,0,0,0,0,0,3.578963343,0.705265316,0,0,0,0
2128,0,0,0,0,0,0,0,0,0,0,0,5.683903988,33.44344297
2129,0,0,0,0,0,0,0,0,0,0,0,2.127818039,0.715194159
2130,22.70467553,48.78482982,52.40641473,110.7341478,82.25749305,107.0977792,116.3059768,146.8281734,94.3639738,109.3405586,156.2251836,130.731342,93.98410937
2131,0,0,2.136001274,9.21021027,14.15877201,13.4083575,2.146226762,0,0,0,0,0,0
2132,6.431136766,15.60807806,24.03562952,2.09308569,14.8546355,2.149345908,18.53931648,12.64312013,2.808768687,13.49728975,3.568929956,16.99192294,11.35553571
2134,14.82807916,19.17050246,19.65463067,14.88509134,17.66325768,16.28835258,7.84938395,10.68852526,0,0,8.620831538,2.883558877,3.553601919
2135,8.558718404,20.88203379,26.51267493,15.02678678,45.64306577,39.47210611,53.00168561,50.82440428,28.59412602,17.95577569,34.42506715,49.50410259,38.11636394
2136,2.122763512,2.080960448,3.550272137,0.70994747,2.124551237,2.877981593,1.378868663,3.567264857,4.279116477,4.334870943,1.450342858,2.13537181,2.181879258
2137,0,2.181219304,1.42521567,0.699374678,4.334297117,0,0,0,0,0,0,0,0
2138,48.14940884,2.158754555,62.38282412,43.81518714,37.42519441,55.74762624,55.52200089,41.65119227,52.34045402,65.79038812,71.69931416,57.22956086,43.07429823
2139,12.26123985,11.65169949,20.31220422,10.23416567,26.13248966,11.61152786,58.98411841,52.1583186,83.03943457,120.328705,252.3365253,249.0673022,247.5126804
2140,2.189775187,2.126794564,11.48569695,24.40122627,15.76798822,30.23849295,11.49872086,24.00266558,25.93058946,25.49583038,25.34414826,34.29551912,41.21789142
2142,0,0,0,0,0,0,1.431388752,0,0.714089806,0,0,0,0
2144,0,1.421526827,9.961259135,0,2.917687722,1.443095931,5.781589536,2.897101551,3.574434862,5.790801564,0,4.396284695,0
2147,0,0,0,0,0,0,0.72866705,0,0,0,0,0,0
2148,0,0,1.446462434,0,0.727214463,2.153150484,0,0,0.71433719,0,0,0,1.437572867
2149,4.29063989,1.414457817,4.983437486,1.454420253,0.719952568,0.732152304,3.611985394,2.161980379,2.177719639,15.04490101,13.73187296,19.6730968,33.01557629
2150,0.711125193,2.172419558,6.273512926,4.27948287,2.164205377,2.090062323,1.414452837,2.124084256,1.42513597,7.213284248,0.705623133,0,0
2151,2.116924503,2.200315989,3.606219128,8.558504724,14.28945828,4.304270321,0.729390346,5.002719755,3.536989378,2.18156238,3.581687229,2.162500411,6.551878642
2152,30.22966197,50.4104747,91.91107593,101.7153355,84.09153748,64.31509495,102.068268,35.23141445,41.44620806,30.91572668,15.94746756,26.35053522,44.28515813
2154,0,0,0,0,0,0,0.726760758,2.931335458,12.9263598,6.486481095,6.474075675,9.383928996,12.30675687
2156,0,0,0,6.560418061,39.60020333,21.38094085,28.25681682,29.71616388,40.22761998,25.02052075,41.70960803,65.70691298,56.87466617
